base,top_k,area,perimeter,symmetry_score,compactness,midpoint_angles_deg
9.163179916317992,3,0.9021134208428427,4.775956076598452,0.025441627903942086,0.4969931007170597,"[107.64838308431199, 170.18989168339104, 346.89141332224057]"
9.163179916317992,4,1.3155485668690747,5.03355362694281,0.022547527517544175,0.6524802192660164,"[33.166760757028904, 107.64838308431199, 170.18989168339104, 346.89141332224057]"
9.163179916317992,5,1.9499533204792034,5.576486113324033,0.03583253986348273,0.7879757076703576,"[33.166760757028904, 107.64838308431199, 170.18989168339104, 210.10404887033715, 346.89141332224057]"
9.163179916317992,6,2.0214757729600423,5.614357667402876,0.03182382777728513,0.8058946120397528,"[33.166760757028904, 107.64838308431199, 131.90220089211704, 170.18989168339104, 210.10404887033715, 346.89141332224057]"
9.367364016736401,3,0.9799311992980133,4.894963718370775,0.0265966574843249,0.5139329880006579,"[114.05716528976288, 179.15910095088702, 314.66466334858035]"
9.367364016736401,4,1.727168583845229,5.450425744431838,0.03482790920271549,0.7306068492904917,"[14.137517682485168, 114.05716528976288, 179.15910095088702, 314.66466334858035]"
9.367364016736401,5,1.9848195933980037,5.599914899183338,0.037875595770809865,0.7953678793312786,"[14.137517682485168, 52.57939480197492, 114.05716528976288, 179.15910095088702, 314.66466334858035]"
9.367364016736401,6,2.003157005055333,5.609279880827088,0.035258747504061196,0.8000380338902691,"[14.137517682485168, 33.8892510754312, 52.57939480197492, 114.05716528976288, 179.15910095088702, 314.66466334858035]"
9.57154811715481,3,1.284887116149526,5.182221272533293,0.11692614671405217,0.6012331705093474,"[10.625204540188122, 139.46175491563565, 248.1331443597066]"
9.57154811715481,4,1.7390837512214288,5.465939050957182,0.03360896051965161,0.731477196962569,"[10.625204540188122, 139.46175491563565, 248.1331443597066, 306.9872482592343]"
9.57154811715481,5,1.8173584860798415,5.5074395096031505,0.026039513030897767,0.752923748286611,"[10.625204540188122, 139.46175491563565, 248.1331443597066, 306.9872482592343, 342.26338475619986]"
9.57154811715481,6,2.284316156992998,5.8084581731226015,0.0403362079985303,0.850833033295699,"[10.625204540188122, 93.32867948865771, 139.46175491563565, 248.1331443597066, 306.9872482592343, 342.26338475619986]"
9.775732217573221,3,1.1513767491908753,5.052000214961893,0.03986871034101868,0.5668923526211244,"[14.223523271419726, 98.10003389416904, 247.9518066552154]"
9.775732217573221,4,1.6146848665886049,5.34676134923835,0.032335370688996334,0.7097673852110973,"[14.223523271419726, 98.10003389416904, 247.9518066552154, 297.31147857973986]"
9.775732217573221,5,2.021393797629266,5.646298725569987,0.03608991856282303,0.7967702134932333,"[14.223523271419726, 98.10003389416904, 125.96893937975541, 247.9518066552154, 297.31147857973986]"
9.775732217573221,6,2.4687714771270293,5.925320049874483,0.060509128441498666,0.8836232379191449,"[14.223523271419726, 98.10003389416904, 125.96893937975541, 191.75968023549757, 247.9518066552154, 297.31147857973986]"
9.97991631799163,3,0.7820517912261642,4.685510319101075,0.021141763321243314,0.44764277748355075,"[0.10451084889957593, 176.7993324356974, 227.3497159251013]"
9.97991631799163,4,1.2293157142756659,5.081098350787052,0.019109700895969393,0.5983538567611548,"[0.10451084889957593, 26.895241755386685, 176.7993324356974, 227.3497159251013]"
9.97991631799163,5,1.6243399650418238,5.372691030154067,0.021883429893069604,0.7071361856255814,"[0.10451084889957593, 26.895241755386685, 149.88213619271275, 176.7993324356974, 227.3497159251013]"
9.97991631799163,6,2.0782652099003514,5.6722699453796155,0.03039279938054112,0.8117028107172101,"[0.10451084889957593, 26.895241755386685, 149.88213619271275, 176.7993324356974, 227.3497159251013, 320.07041213902465]"
10.184100418410042,3,0.8587887744523277,4.777065978055244,0.02267759335880389,0.4729048236967548,"[121.87066657127178, 177.22608163815892, 313.97363187161426]"
10.184100418410042,4,1.4068723275518162,5.22290765686374,0.021820544077379385,0.6480967693758677,"[121.87066657127178, 177.22608163815892, 313.97363187161426, 348.9614738331652]"
10.184100418410042,5,1.9710771602731376,5.597446839963556,0.034483834560614275,0.7905576293933356,"[121.87066657127178, 177.22608163815892, 258.31462680694324, 313.97363187161426, 348.9614738331652]"
10.184100418410042,6,2.402391884013061,5.883352763215522,0.04992593684284664,0.8721756096784129,"[25.87020410774688, 121.87066657127178, 177.22608163815892, 258.31462680694324, 313.97363187161426, 348.9614738331652]"
10.388284518828451,3,0.6931863999860775,4.373291725102741,0.016712990013731225,0.4554524060571307,"[1.1820577515746324, 93.55238640739634, 152.93151049655833]"
10.388284518828451,4,1.6192938652546283,5.351626007487151,0.0316534670770416,0.7104999035554173,"[1.1820577515746324, 93.55238640739634, 152.93151049655833, 212.368154641183]"
10.388284518828451,5,2.2772558381008063,5.814568763742093,0.05797905089145195,0.8464214609840683,"[1.1820577515746324, 93.55238640739634, 152.93151049655833, 212.368154641183, 304.61684848679005]"
10.388284518828451,6,2.4784722942855386,5.928936146438307,0.08510953662964967,0.8860135961386358,"[1.1820577515746324, 61.15502818567279, 93.55238640739634, 152.93151049655833, 212.368154641183, 304.61684848679005]"
10.59246861924686,3,0.4855534700825984,4.432039063147956,0.016245315063715106,0.3106274040143197,"[164.74919546610676, 314.0503525718123, 343.2160399335588]"
10.59246861924686,4,1.4606024618647369,5.252149647144438,0.025652741218005575,0.6653768839328092,"[89.87926031887189, 164.74919546610676, 314.0503525718123, 343.2160399335588]"
10.59246861924686,5,1.7665262251500669,5.433444972594487,0.03024031655891278,0.7519334535465081,"[24.668441146599065, 89.87926031887189, 164.74919546610676, 314.0503525718123, 343.2160399335588]"
10.59246861924686,6,1.8687156144418906,5.489130034426191,0.030765451737413973,0.7793742273481538,"[24.668441146599065, 89.87926031887189, 111.50139838759692, 164.74919546610676, 314.0503525718123, 343.2160399335588]"
10.796652719665271,3,0.9545263776812873,4.8414404270164075,0.027008374526484157,0.5117391149937754,"[60.90042061604523, 126.86209125345754, 297.72718556944204]"
10.796652719665271,4,1.4034649141119269,5.123087112669319,0.024135614838903335,0.6719669955301754,"[60.90042061604523, 126.86209125345754, 297.72718556944204, 349.8033139229329]"
10.796652719665271,5,1.506206954936546,5.1784206906567745,0.024663322387949174,0.7058295787935399,"[17.381643528955845, 60.90042061604523, 126.86209125345754, 297.72718556944204, 349.8033139229329]"
10.796652719665271,6,2.258435637448846,5.783380207163091,0.044211545643867485,0.8485043899045793,"[17.381643528955845, 60.90042061604523, 126.86209125345754, 178.8332778435558, 297.72718556944204, 349.8033139229329]"
11.00083682008368,3,0.8863500213913187,4.816548672340759,0.02310481730534343,0.480112725233341,"[11.924112854819663, 155.3942913511024, 315.3456389667399]"
11.00083682008368,4,1.667532021866314,5.39651831198968,0.03326386994716103,0.7195429731280312,"[11.924112854819663, 155.3942913511024, 250.04940805279148, 315.3456389667399]"
11.00083682008368,5,1.7241328970567467,5.426152829268617,0.02587314217129011,0.7358623095399289,"[11.924112854819663, 155.3942913511024, 250.04940805279148, 315.3456389667399, 343.49396722652875]"
11.00083682008368,6,1.9373343323758951,5.548162644587303,0.03202473084007219,0.7908899756501396,"[11.924112854819663, 155.3942913511024, 217.30548425958094, 250.04940805279148, 315.3456389667399, 343.49396722652875]"
11.205020920502092,3,0.7398180254496295,4.563229105685828,0.020447122241780857,0.4464678847675368,"[118.59270798210424, 234.7638925100784, 286.7327513944257]"
11.205020920502092,4,1.7678945425604802,5.492642630650795,0.035958032126489604,0.7363826246726717,"[1.1434961278570892, 118.59270798210424, 234.7638925100784, 286.7327513944257]"
11.205020920502092,5,2.1788656852764916,5.744600208455107,0.05093524312553496,0.8296992624013162,"[1.1434961278570892, 59.94768203033062, 118.59270798210424, 234.7638925100784, 286.7327513944257]"
11.205020920502092,6,2.5775239460834514,5.987949781120434,0.159281157429819,0.903350468076165,"[1.1434961278570892, 59.94768203033062, 118.59270798210424, 173.34001770402136, 234.7638925100784, 286.7327513944257]"
11.409205020920501,3,0.19265220918778292,2.912587104358094,0.009837806030658626,0.28538162918117743,"[61.04263501343518, 96.62659170609274, 150.06961457316763]"
11.409205020920501,4,1.2521216315870396,5.020605274407461,0.021511616924233857,0.6242294104069561,"[61.04263501343518, 96.62659170609274, 150.06961457316763, 248.50677615649158]"
11.409205020920501,5,2.070929944368647,5.680332526528603,0.03527347005141548,0.8065434186316962,"[2.4444107402568847, 61.04263501343518, 96.62659170609274, 150.06961457316763, 248.50677615649158]"
11.409205020920501,6,2.311987313029213,5.8197315947928585,0.05011538600532199,0.8578066319572514,"[2.4444107402568847, 61.04263501343518, 96.62659170609274, 150.06961457316763, 212.9938355816433, 248.50677615649158]"
11.613389121338912,3,0.7323776970839153,4.510733243749917,0.0189907881072937,0.4523250974090557,"[119.42558388611087, 227.43168725672226, 281.9399203356918]"
11.613389121338912,4,1.7568368419444234,5.480798924908092,0.035361610242372,0.7349428271638757,"[48.49232734658737, 119.42558388611087, 227.43168725672226, 281.9399203356918]"
11.613389121338912,5,2.0620675775252786,5.680217052579915,0.03705701546036561,0.8031245380109999,"[48.49232734658737, 119.42558388611087, 227.43168725672226, 281.9399203356918, 307.5348217637503]"
11.613389121338912,6,2.339722387700557,5.841467958125507,0.04843446887976514,0.8616486204370132,"[48.49232734658737, 119.42558388611087, 227.43168725672226, 281.9399203356918, 307.5348217637503, 353.08718549120374]"
11.817573221757321,3,0.501082153581007,4.098941287050376,0.014756989204599091,0.37477913473828267,"[99.51208172585709, 140.68705185555737, 239.36533121305484]"
11.817573221757321,4,1.4452548939879415,5.208714405140472,0.025221310659941768,0.669411580905094,"[99.51208172585709, 140.68705185555737, 239.36533121305484, 300.89234096989003]"
11.817573221757321,5,1.6898780118845813,5.350229015716425,0.028052146233746883,0.7418574706393114,"[99.51208172585709, 140.68705185555737, 203.1060551683195, 239.36533121305484, 300.89234096989003]"
11.817573221757321,6,2.345539664169729,5.841816321963787,0.051952523143484385,0.863687929030931,"[99.51208172585709, 140.68705185555737, 203.1060551683195, 239.36533121305484, 300.89234096989003, 348.71306493974384]"
12.02175732217573,3,1.2136999852095793,5.103468378086186,0.04764690011316376,0.5855855539004492,"[57.95985985053562, 207.94144619586817, 316.925523658733]"
12.02175732217573,4,1.4907949306496628,5.264462188722541,0.024701829219085692,0.6759580583048899,"[1.6333540767259, 57.95985985053562, 207.94144619586817, 316.925523658733]"
12.02175732217573,5,1.7604093015523703,5.426911483761939,0.028673957697486124,0.7511350755097401,"[1.6333540767259, 57.95985985053562, 207.94144619586817, 238.21998270286372, 316.925523658733]"
12.02175732217573,6,2.417375785244037,5.892605519243499,0.05282822862519118,0.8748614801163951,"[1.6333540767259, 57.95985985053562, 112.85916597975431, 207.94144619586817, 238.21998270286372, 316.925523658733]"
12.225941422594142,3,1.1779286059117395,5.06389661906835,0.04085558184157404,0.5772436591787875,"[49.9194968044894, 205.13418626397527, 300.01558910079416]"
12.225941422594142,4,1.3921584913455831,5.18658308699057,0.0229572108037256,0.6503331102136266,"[49.9194968044894, 205.13418626397527, 237.85910250402384, 300.01558910079416]"
12.225941422594142,5,1.9483875262120327,5.6006469632157465,0.029630351773525607,0.7805645238161703,"[49.9194968044894, 89.16515033513078, 205.13418626397527, 237.85910250402384, 300.01558910079416]"
12.225941422594142,6,2.2816338737340214,5.800173788086224,0.044663428734198804,0.8522633390186527,"[6.059114832840291, 49.9194968044894, 89.16515033513078, 205.13418626397527, 237.85910250402384, 300.01558910079416]"
12.430125523012551,3,0.5975290222099334,4.130175356399219,0.014476623253825082,0.440181601231973,"[213.892486881407, 284.46512660954323, 351.7771634941894]"
12.430125523012551,4,1.1954368971791505,4.90328074249911,0.020679382682364914,0.6248316216814378,"[176.49184935884878, 213.892486881407, 284.46512660954323, 351.7771634941894]"
12.430125523012551,5,1.9122225800930779,5.547100165246244,0.035559251461063326,0.780937521891655,"[36.6866573967106, 176.49184935884878, 213.892486881407, 284.46512660954323, 351.7771634941894]"
12.430125523012551,6,2.25163445448761,5.784684209901868,0.03949715874275131,0.8455678046351118,"[36.6866573967106, 61.42169540927906, 176.49184935884878, 213.892486881407, 284.46512660954323, 351.7771634941894]"
12.634309623430962,3,0.7058713226283682,4.545063898751849,0.02044897031845832,0.42939345020396474,"[183.6932930941606, 231.83996641609207, 352.5972642453373]"
12.634309623430962,4,1.1435504538551482,4.816743212757438,0.019399389310452844,0.619381467118249,"[183.6932930941606, 231.83996641609207, 288.3693833349158, 352.5972642453373]"
12.634309623430962,5,1.8603008177617333,5.494743442096806,0.03226641205527954,0.7742802868268223,"[36.713342868615086, 183.6932930941606, 231.83996641609207, 288.3693833349158, 352.5972642453373]"
12.634309623430962,6,1.9127089121890752,5.5222103972963845,0.03184448642778115,0.7881934959707444,"[36.713342868615086, 183.6932930941606, 231.83996641609207, 267.60643340158487, 288.3693833349158, 352.5972642453373]"
12.838493723849371,3,0.4117036875367861,3.8985420624401197,0.013482257015563007,0.3404004866564537,"[218.0938282744408, 312.2274468681286, 348.3364921868331]"
12.838493723849371,4,1.6995796410660877,5.454516158399661,0.03578396560596451,0.7178586185617261,"[105.8817642410783, 218.0938282744408, 312.2274468681286, 348.3364921868331]"
12.838493723849371,5,2.066476426543251,5.675369672705404,0.035623247630712326,0.8062171070361875,"[105.8817642410783, 163.4725979040232, 218.0938282744408, 312.2274468681286, 348.3364921868331]"
12.838493723849371,6,2.2691266661669314,5.7913217507462065,0.04666361321873487,0.8501845643931087,"[105.8817642410783, 163.4725979040232, 218.0938282744408, 281.8384770614633, 312.2274468681286, 348.3364921868331]"
13.04267782426778,3,1.2279631222665615,5.123407908367971,0.05819952076606076,0.5878646151387202,"[90.15896051783575, 187.57219564972178, 305.8855524166005]"
13.04267782426778,4,1.615365865043814,5.362819522516722,0.03140375906890108,0.7058207179026332,"[90.15896051783575, 187.57219564972178, 231.28880587178944, 305.8855524166005]"
13.04267782426778,5,1.738862704467295,5.4297528687074905,0.024953426118717495,0.741165217441477,"[90.15896051783575, 187.57219564972178, 231.28880587178944, 266.431551980813, 305.8855524166005]"
13.04267782426778,6,1.9900466457036246,5.5741394860359605,0.03437473183721742,0.8048546468219342,"[90.15896051783575, 132.70730198001996, 187.57219564972178, 231.28880587178944, 266.431551980813, 305.8855524166005]"
13.246861924686192,3,0.33266794433924074,3.685758705628218,0.012415046742639168,0.307728003065846,"[172.2216816830701, 203.92605381404113, 292.90054978605616]"
13.246861924686192,4,1.6032822927695978,5.37762657739421,0.03261518400147781,0.6966883961346468,"[37.87806618137992, 172.2216816830701, 203.92605381404113, 292.90054978605616]"
13.246861924686192,5,1.7797377036979511,5.4770828128632445,0.025556850053953566,0.7455336497348127,"[37.87806618137992, 172.2216816830701, 203.92605381404113, 233.25687544855995, 292.90054978605616]"
13.246861924686192,6,2.0817525536624935,5.683158538229713,0.030165066536717647,0.8099522708641445,"[37.87806618137992, 60.74640899376421, 172.2216816830701, 203.92605381404113, 233.25687544855995, 292.90054978605616]"
13.451046025104601,3,0.2618444022731793,3.1938851745354517,0.010529594056072275,0.32256300848300085,"[177.30146756986775, 220.23123182398965, 276.3458332868946]"
13.451046025104601,4,1.5137191054557166,5.3017542461150455,0.0241092725923561,0.676730843240894,"[42.11601898972624, 177.30146756986775, 220.23123182398965, 276.3458332868946]"
13.451046025104601,5,2.0093132348816085,5.631218673167811,0.03318524252193745,0.7962560116406904,"[42.11601898972624, 133.18052455357284, 177.30146756986775, 220.23123182398965, 276.3458332868946]"
13.451046025104601,6,2.3829302924618023,5.871629670666903,0.04556344889030273,0.8685681289166968,"[42.11601898972624, 133.18052455357284, 177.30146756986775, 220.23123182398965, 276.3458332868946, 310.3382743933026]"
13.655230125523012,3,0.21519661551983338,2.9897867934633564,0.010008033750010165,0.3025275026963565,"[115.6212565071216, 157.11047439386004, 207.2416660232789]"
13.655230125523012,4,1.0401223978818854,4.696753159146203,0.018310696625380107,0.5925143054119131,"[44.46743940143854, 115.6212565071216, 157.11047439386004, 207.2416660232789]"
13.655230125523012,5,1.9274170703119458,5.554361528126179,0.03534816387995517,0.7850860792684622,"[44.46743940143854, 115.6212565071216, 157.11047439386004, 207.2416660232789, 347.46669741359875]"
13.655230125523012,6,2.5076502694238947,5.946445313782528,0.07301241999619598,0.8911729028322424,"[44.46743940143854, 115.6212565071216, 157.11047439386004, 207.2416660232789, 260.53161484774233, 347.46669741359875]"
13.859414225941421,3,0.5355947903748182,3.993142943197471,0.013631731955940654,0.4221011098998502,"[58.34966437917268, 120.97478405865334, 189.81228946245815]"
13.859414225941421,4,1.0974465099176869,4.778103688334728,0.019153127497166526,0.6040627920494605,"[22.233878067028137, 58.34966437917268, 120.97478405865334, 189.81228946245815]"
13.859414225941421,5,2.1414722436419478,5.723851263402686,0.04909509048143947,0.8213828559100756,"[22.233878067028137, 58.34966437917268, 120.97478405865334, 189.81228946245815, 266.4137971294956]"
13.859414225941421,6,2.1566891060608935,5.731603340282558,0.03452871209467291,0.8249832945666211,"[22.233878067028137, 39.24764918836974, 58.34966437917268, 120.97478405865334, 189.81228946245815, 266.4137971294956]"
14.063598326359832,3,0.5537195467723856,4.032637631846158,0.013856611315500162,0.4278793443458105,"[40.762222398784715, 107.1483647482768, 174.01064733135948]"
14.063598326359832,4,1.8000605246943469,5.506826666961029,0.04102431556793654,0.7459232744309626,"[40.762222398784715, 107.1483647482768, 174.01064733135948, 303.4356243606269]"
14.063598326359832,5,2.000131943554523,5.622835580782206,0.041718831177507146,0.7949828159846248,"[14.135308237677897, 40.762222398784715, 107.1483647482768, 174.01064733135948, 303.4356243606269]"
14.063598326359832,6,2.096772674097944,5.674891628653356,0.0350167021654651,0.8181747404123882,"[14.135308237677897, 40.762222398784715, 107.1483647482768, 174.01064733135948, 303.4356243606269, 349.4680671327416]"
14.267782426778242,3,0.47303176546017267,4.039775498751003,0.014347115972688423,0.36423838204039966,"[21.47564376335702, 118.8569293595225, 158.42501471320907]"
14.267782426778242,4,1.6627379533205764,5.412543210457831,0.03628134892278549,0.713232165744927,"[21.47564376335702, 118.8569293595225, 158.42501471320907, 294.16847115065514]"
14.267782426778242,5,2.1086807826393583,5.712230678362199,0.03573563455788457,0.8120994745246126,"[21.47564376335702, 118.8569293595225, 158.42501471320907, 195.39874809509018, 294.16847115065514]"
14.267782426778242,6,2.3056164652472235,5.826511108045988,0.037265827468088826,0.8534533185578727,"[21.47564376335702, 92.90145536944054, 118.8569293595225, 158.42501471320907, 195.39874809509018, 294.16847115065514]"
14.47196652719665,3,0.9721058743879422,4.8737532172444995,0.02696537802885833,0.5142761237251191,"[40.86605991458139, 106.73917426904357, 272.24556434907873]"
14.47196652719665,4,1.784589732850463,5.497256097408987,0.038142493103157475,0.7420895479720252,"[40.86605991458139, 106.73917426904357, 170.4311025406378, 272.24556434907873]"
14.47196652719665,5,1.8622856963100056,5.53846148328516,0.028110431193982408,0.7629180534322995,"[40.86605991458139, 106.73917426904357, 143.2254232748263, 170.4311025406378, 272.24556434907873]"
14.47196652719665,6,2.3544823368738177,5.854164814318576,0.04506720357336428,0.8633271732299812,"[40.86605991458139, 106.73917426904357, 143.2254232748263, 170.4311025406378, 272.24556434907873, 324.98638179652295]"
14.676150627615062,3,0.4214245909711848,3.7509934858143126,0.012487385716764655,0.3763891694146609,"[24.693106561379942, 98.76642407873345, 146.0718871146058]"
14.676150627615062,4,1.7111728790924166,5.4500228083649525,0.0329917480752101,0.7239475667732123,"[24.693106561379942, 98.76642407873345, 146.0718871146058, 257.0966616404436]"
14.676150627615062,5,2.0050437557591407,5.628040607671965,0.03767943128781636,0.7954616999644186,"[24.693106561379942, 98.76642407873345, 146.0718871146058, 224.2513214278172, 257.0966616404436]"
14.676150627615062,6,2.4610686204714387,5.920547828985248,0.052369324927028005,0.882286835582859,"[24.693106561379942, 98.76642407873345, 146.0718871146058, 224.2513214278172, 257.0966616404436, 302.660414972916]"
14.880334728033471,3,0.5421941658226066,4.006168019402713,0.01370164764517159,0.4245280440018364,"[19.356001515621863, 85.17286464581659, 313.14874950617457]"
14.880334728033471,4,1.8223609725251744,5.52886216020821,0.0400193014208428,0.7491568323430682,"[19.356001515621863, 85.17286464581659, 205.09494695506626, 313.14874950617457]"
14.880334728033471,5,2.129396744624168,5.722629565696018,0.043307963438693454,0.8170999449322693,"[19.356001515621863, 85.17286464581659, 113.92264554058431, 205.09494695506626, 313.14874950617457]"
14.880334728033471,6,2.4272123638424374,5.900471014342158,0.05226508609593662,0.87608103125582,"[19.356001515621863, 85.17286464581659, 113.92264554058431, 205.09494695506626, 276.2982253807471, 313.14874950617457]"
15.084518828451882,3,1.147958635586533,5.030048426955874,0.036878634488755606,0.5701534688007457,"[95.01878658561945, 185.98519246084354, 295.8448294070435]"
15.084518828451882,4,1.4213463143765002,5.195329846467706,0.027723730729057497,0.6617341081340633,"[95.01878658561945, 185.98519246084354, 216.22909384924614, 295.8448294070435]"
15.084518828451882,5,1.5695248443789316,5.276555628057974,0.023011705131747117,0.7083974946386393,"[95.01878658561945, 185.98519246084354, 216.22909384924614, 257.55993748044057, 295.8448294070435]"
15.084518828451882,6,2.3683076183415808,5.86503703340787,0.04101702363431369,0.8651799743708152,"[8.60083701055761, 95.01878658561945, 185.98519246084354, 216.22909384924614, 257.55993748044057, 295.8448294070435]"
15.288702928870292,3,1.14659425801636,5.047969247706998,0.039075670911936804,0.5654396064398931,"[87.94745727680113, 171.06040044595395, 320.93386942667377]"
15.288702928870292,4,1.5344448215874387,5.334552098940604,0.02757360869642732,0.6775872385066629,"[87.94745727680113, 171.06040044595395, 197.41433250452067, 320.93386942667377]"
15.288702928870292,5,2.014278574135621,5.640260450035516,0.03706017424794546,0.7956665113459866,"[13.622078609156496, 87.94745727680113, 171.06040044595395, 197.41433250452067, 320.93386942667377]"
15.288702928870292,6,2.4782196433292434,5.931171685995113,0.06824718229454595,0.885255570233714,"[13.622078609156496, 87.94745727680113, 171.06040044595395, 197.41433250452067, 260.33737749273524, 320.93386942667377]"
15.492887029288703,3,0.23597375467718662,3.133496568815685,0.010386386120889535,0.3020056861331009,"[215.32859097780232, 251.5487347586708, 312.4087723285479]"
15.492887029288703,4,0.8873816699680908,4.467572683646367,0.016460064182332028,0.5586979320692768,"[5.822381898328097, 215.32859097780232, 251.5487347586708, 312.4087723285479]"
15.492887029288703,5,1.488770870685436,5.152981787721053,0.024106197585136407,0.7045641018954282,"[5.822381898328097, 179.03015211678306, 215.32859097780232, 251.5487347586708, 312.4087723285479]"
15.492887029288703,6,1.5579528082690328,5.189474150079194,0.025815829650292783,0.7269716192277823,"[5.822381898328097, 179.03015211678306, 215.32859097780232, 251.5487347586708, 279.21940023328847, 312.4087723285479]"
15.697071129707112,3,1.2227357862859445,5.114218353517252,0.050904325565127084,0.587467647025475,"[86.17487019895036, 197.1862103872822, 298.2078262228761]"
15.697071129707112,4,1.5549153500901765,5.314167131748956,0.02817351398527552,0.6919045667223811,"[86.17487019895036, 127.4620368818489, 197.1862103872822, 298.2078262228761]"
15.697071129707112,5,2.0275413607297113,5.654468292808021,0.03407671834831846,0.7968857120611766,"[52.05008229671926, 86.17487019895036, 127.4620368818489, 197.1862103872822, 298.2078262228761]"
15.697071129707112,6,2.2184085070778927,5.767035287783419,0.03527747598388663,0.8381971279076643,"[52.05008229671926, 86.17487019895036, 127.4620368818489, 197.1862103872822, 219.73415822345154, 298.2078262228761]"
15.901255230125521,3,0.9445540536664694,4.776328478588405,0.02360172083127423,0.5202933883850015,"[102.89199197488688, 207.57655595125144, 280.837304131432]"
15.901255230125521,4,1.1829178209079312,4.917959387285354,0.021264224525722852,0.6146028398136892,"[102.89199197488688, 179.44672135504484, 207.57655595125144, 280.837304131432]"
15.901255230125521,5,2.199476371016581,5.771089959775365,0.05391397633003659,0.8298765187250267,"[14.680699752833766, 102.89199197488688, 179.44672135504484, 207.57655595125144, 280.837304131432]"
15.901255230125521,6,2.3173131009163863,5.834765096874213,0.036760463461954246,0.8553578160178595,"[14.680699752833766, 102.89199197488688, 179.44672135504484, 207.57655595125144, 244.10448773684607, 280.837304131432]"
16.105439330543934,3,0.9159273931149181,4.713686353747113,0.021534589274314273,0.5180236040338121,"[93.32950972661574, 187.6169882926976, 265.17412968232816]"
16.105439330543934,4,1.6465791192430872,5.386735273789963,0.03392206943917929,0.7130848367704831,"[47.8453182337082, 93.32950972661574, 187.6169882926976, 265.17412968232816]"
16.105439330543934,5,2.118653689235962,5.715789165971703,0.038601189010157466,0.8149246146993632,"[47.8453182337082, 93.32950972661574, 187.6169882926976, 265.17412968232816, 301.425093786774]"
16.105439330543934,6,2.247173526245398,5.786038807091927,0.035838995600363306,0.8434974802436679,"[47.8453182337082, 93.32950972661574, 187.6169882926976, 216.38414982907196, 265.17412968232816, 301.425093786774]"
16.309623430962343,3,1.2836339593334325,5.180573593930861,0.1161972171836946,0.6010289163204181,"[85.72926504010817, 204.52102058895906, 314.32017791774905]"
16.309623430962343,4,1.6379479722207826,5.4012174152017005,0.03164144198856388,0.7055481349109056,"[85.72926504010817, 168.087887032304, 204.52102058895906, 314.32017791774905]"
16.309623430962343,5,1.9262804729766392,5.575050671775742,0.03241318658723386,0.7788104102893958,"[85.72926504010817, 168.087887032304, 204.52102058895906, 281.38241426322526, 314.32017791774905]"
16.309623430962343,6,2.4226781206057986,5.898117535767151,0.0461754410488171,0.8751424202358591,"[37.06976366404608, 85.72926504010817, 168.087887032304, 204.52102058895906, 281.38241426322526, 314.32017791774905]"
16.513807531380753,3,0.5381034925919073,4.299845586164142,0.017215311258299483,0.3657378903726,"[148.97397420253017, 186.84269334656793, 303.34223563016764]"
16.513807531380753,4,1.5812881589341237,5.354960083986353,0.027278179498637915,0.6929603839121592,"[78.1613691804837, 148.97397420253017, 186.84269334656793, 303.34223563016764]"
16.513807531380753,5,1.901113484488991,5.573135169232953,0.029247617574161066,0.769163653102525,"[53.819740961161855, 78.1613691804837, 148.97397420253017, 186.84269334656793, 303.34223563016764]"
16.513807531380753,6,2.2540792919523227,5.784355148135283,0.04266688068789923,0.8465822398780068,"[53.819740961161855, 78.1613691804837, 148.97397420253017, 186.84269334656793, 303.34223563016764, 359.7273074399761]"
16.717991631799162,3,1.2958340647741684,5.192901161915717,0.2081186860575903,0.6038640052864495,"[45.73132434115834, 162.55191365105458, 288.25933951182003]"
16.717991631799162,4,1.74685144614958,5.479528380739191,0.035528664847572645,0.731104532692942,"[45.73132434115834, 162.55191365105458, 209.79519464770684, 288.25933951182003]"
16.717991631799162,5,2.0654734406262762,5.677157937751282,0.03733264473542506,0.8053182221139897,"[45.73132434115834, 130.26071551335667, 162.55191365105458, 209.79519464770684, 288.25933951182003]"
16.717991631799162,6,2.470381709092922,5.925662083948003,0.05806399228466791,0.8840975020010934,"[45.73132434115834, 130.26071551335667, 162.55191365105458, 209.79519464770684, 288.25933951182003, 353.93293627085654]"
16.92217573221757,3,1.0091214735216485,4.90747988022627,0.028903166722730234,0.5265459253315085,"[35.48307874241171, 199.42263146578767, 269.02520394894884]"
16.92217573221757,4,1.5583164854915335,5.341745166545729,0.02615955943176728,0.6862766106151218,"[35.48307874241171, 163.47909091966244, 199.42263146578767, 269.02520394894884]"
16.92217573221757,5,1.989401884840954,5.619918722991771,0.03457092298303652,0.791539003238036,"[35.48307874241171, 76.12185855712845, 163.47909091966244, 199.42263146578767, 269.02520394894884]"
16.92217573221757,6,2.177659509805813,5.725156850288843,0.03794564922588057,0.8348819300077683,"[35.48307874241171, 76.12185855712845, 114.55997769795302, 163.47909091966244, 199.42263146578767, 269.02520394894884]"
17.126359832635984,3,0.3921607499386352,3.6853578035753745,0.012223007836917859,0.36283959248008185,"[139.9885947311121, 184.14046141719913, 258.76921010718485]"
17.126359832635984,4,1.6884748276261428,5.4361380548234735,0.03163586630742117,0.717998438191902,"[23.813536474004785, 139.9885947311121, 184.14046141719913, 258.76921010718485]"
