base_index,base,top_k,selected_gaps,midpoint_angles_deg,midpoint_x,midpoint_y,area,centroid_x,centroid_y,centroid_radius,side_lengths,angular_spacing_deg,symmetry_score
11,1.307381476295259,4,"[""omega_782 -> Omega_minus"", ""eta -> B0"", ""Higgs -> Ds_plus"", ""Upsilon_1S -> D_plus""]","[32.143620771888, 79.117569255609, 178.048455522532, 252.441127394943]","[0.846717108314, 0.188794324952, -0.99941998442, -0.301685604591]","[0.532043361473, 0.982016651013, 0.034054291097, -0.953407465873]",1.6644023041016187,-0.06639853893628885,0.1486767094273956,0.16282975741255679,"[0.797081144029, 1.520028250005, 1.209096351112, 1.877602980258]","[46.973948483721, 98.930886266923, 74.392671872411, 139.702493376945]",0.03298513148610668
11,1.307381476295259,5,"[""omega_782 -> Omega_minus"", ""eta -> B0"", ""Higgs -> Ds_plus"", ""Upsilon_1S -> D_plus"", ""tau -> pi_plus""]","[32.143620771888, 79.117569255609, 126.839622240148, 178.048455522532, 252.441127394943]","[0.846717108314, 0.188794324952, -0.599577191847, -0.99941998442, -0.301685604591]","[0.532043361473, 0.982016651013, 0.800316931607, 0.034054291097, -0.953407465873]",1.9301264625758934,-0.1730342695183392,0.2790047538633881,0.32830551488836585,"[0.797081144029, 0.809039205806, 0.864310530432, 1.209096351112, 1.877602980258]","[46.973948483721, 47.722052984539, 51.208833282384, 74.392671872411, 139.702493376945]",0.03443755505497911
11,1.307381476295259,6,"[""omega_782 -> Omega_minus"", ""eta -> B0"", ""Higgs -> Ds_plus"", ""Upsilon_1S -> D_plus"", ""tau -> pi_plus"", ""pi_plus -> proton""]","[32.143620771888, 79.117569255609, 126.839622240148, 145.464662943006, 178.048455522532, 252.441127394943]","[0.846717108314, 0.188794324952, -0.599577191847, -0.823776701995, -0.99941998442, -0.301685604591]","[0.532043361473, 0.982016651013, 0.800316931607, 0.566914407341, 0.034054291097, -0.953407465873]",1.969362158351404,-0.2814913415977531,0.3269896961096179,0.43146220779619066,"[0.797081144029, 0.809039205806, 0.323638932585, 0.561061909369, 1.209096351112, 1.877602980258]","[46.973948483721, 47.722052984539, 18.625040702858, 32.583792579526, 74.392671872411, 139.702493376945]",0.030897521954831846
12,1.317143428685737,3,"[""Z -> top"", ""W -> Xi_minus"", ""Omega_minus -> Ds_plus""]","[22.629136298831, 164.615918480146, 227.845064831988]","[0.923014674224, -0.964169146451, -0.671137716797]","[0.384764747823, 0.265288252721, -0.741332695281]",0.9673445673956035,-0.23743072967475198,-0.030426564912434523,0.2393723610742388,"[1.89096203185, 1.048405051362, 1.951772860033]","[141.986782181316, 63.229146351841, 154.784071466843]",0.025741857310981723
12,1.317143428685737,4,"[""Z -> top"", ""W -> Xi_minus"", ""Omega_minus -> Ds_plus"", ""eta -> Z""]","[22.629136298831, 127.445765583943, 164.615918480146, 227.845064831988]","[0.923014674224, -0.608010192618, -0.964169146451, -0.671137716797]","[0.384764747823, 0.793929219561, 0.265288252721, -0.741332695281]",1.4448895954272885,-0.3300755954106307,0.17566238120585476,0.37390797110598406,"[1.584756355981, 0.637424875744, 1.048405051362, 1.951772860033]","[104.816629285112, 37.170152896204, 63.229146351841, 154.784071466843]",0.024509593441844165
12,1.317143428685737,5,"[""Z -> top"", ""W -> Xi_minus"", ""Omega_minus -> Ds_plus"", ""eta -> Z"", ""phi_1020 -> proton""]","[22.629136298831, 93.28866400212, 127.445765583943, 164.615918480146, 227.845064831988]","[0.923014674224, -0.05736650342, -0.608010192618, -0.964169146451, -0.671137716797]","[0.384764747823, 0.998353186145, 0.793929219561, 0.265288252721, -0.741332695281]",1.7140306006399697,-0.27553377701241827,0.3402005421936377,0.43778450313319006,"[1.156563022546, 0.587364989226, 0.637424875744, 1.048405051362, 1.951772860033]","[70.659527703289, 34.157101581823, 37.170152896204, 63.229146351841, 154.784071466843]",0.02931379748880732
12,1.317143428685737,6,"[""Z -> top"", ""W -> Xi_minus"", ""Omega_minus -> Ds_plus"", ""eta -> Z"", ""phi_1020 -> proton"", ""Delta_1232 -> pi_plus""]","[22.629136298831, 93.28866400212, 127.445765583943, 164.615918480146, 227.845064831988, 318.81177927081]","[0.923014674224, -0.05736650342, -0.608010192618, -0.964169146451, -0.671137716797, 0.752550311023]","[0.384764747823, 0.998353186145, 0.793929219561, 0.265288252721, -0.741332695281, -0.658534759431]",2.4496400608897098,-0.10418642900652314,0.1737446585894792,0.20258829773090542,"[1.156563022546, 0.587364989226, 0.637424875744, 1.048405051362, 1.426093650059, 1.0571338425]","[70.659527703289, 34.157101581823, 37.170152896204, 63.229146351841, 90.966714438822, 63.81735702802]",0.058057685336736935
13,1.3269053810762153,3,"[""phi_1020 -> D_plus"", ""neutron -> Upsilon_1S"", ""K_long -> Ds_plus""]","[51.949241065921, 208.152484114635, 337.666785753774]","[0.616359340657, -0.881695039396, 0.92498959298]","[0.787465023467, -0.471819729881, -0.379992437923]",1.0687840673667126,0.21988463141383432,-0.02144904811202621,0.22092829786360504,"[1.957029640964, 1.809016752938, 1.20756347941]","[156.203243048714, 129.514301639139, 74.282455312147]",0.03176785260470944
13,1.3269053810762153,4,"[""phi_1020 -> D_plus"", ""neutron -> Upsilon_1S"", ""K_long -> Ds_plus"", ""Delta_1232 -> phi_1020""]","[51.949241065921, 208.152484114635, 304.040037244587, 337.666785753774]","[0.616359340657, -0.881695039396, 0.559772083216, 0.92498959298]","[0.787465023467, -0.471819729881, -0.828646616388, -0.379992437923]",1.4573039046604006,0.3048564943644978,-0.22324844018104856,0.3778588998548033,"[1.957029640964, 1.484975721184, 0.578510502318, 1.20756347941]","[156.203243048714, 95.887553129952, 33.626748509187, 74.282455312147]",0.02699390616854896
13,1.3269053810762153,5,"[""phi_1020 -> D_plus"", ""neutron -> Upsilon_1S"", ""K_long -> Ds_plus"", ""Delta_1232 -> phi_1020"", ""pi0 -> K_plus""]","[51.949241065921, 164.360384212777, 208.152484114635, 304.040037244587, 337.666785753774]","[0.616359340657, -0.962976398448, -0.881695039396, 0.559772083216, 0.92498959298]","[0.787465023467, 0.269585711848, -0.471819729881, -0.828646616388, -0.379992437923]",2.0638149274413062,0.05128991580202191,-0.12468160977533031,0.13481898708693163,"[1.662077121622, 0.745847630789, 1.484975721184, 0.578510502318, 1.20756347941]","[112.411143146857, 43.792099901857, 95.887553129952, 33.626748509187, 74.282455312147]",0.03618932143568506
13,1.3269053810762153,6,"[""phi_1020 -> D_plus"", ""neutron -> Upsilon_1S"", ""K_long -> Ds_plus"", ""Delta_1232 -> phi_1020"", ""pi0 -> K_plus"", ""muon -> W""]","[51.949241065921, 137.948351946238, 164.360384212777, 208.152484114635, 304.040037244587, 337.666785753774]","[0.616359340657, -0.74254135017, -0.962976398448, -0.881695039396, 0.559772083216, 0.92498959298]","[0.787465023467, 0.669800226402, 0.269585711848, -0.471819729881, -0.828646616388, -0.379992437923]",2.322772094983809,-0.08101529519330171,0.007732029587516055,0.08138342790027979,"[1.363985370889, 0.45690619187, 0.745847630789, 1.484975721184, 0.578510502318, 1.20756347941]","[85.999110880317, 26.41203226654, 43.792099901857, 95.887553129952, 33.626748509187, 74.282455312147]",0.037893562864865456
14,1.3366673334666932,3,"[""pi0 -> Higgs"", ""muon -> Sigma_plus"", ""Delta_1232 -> Xi_minus""]","[61.20720555361, 292.630273492547, 349.209217004437]","[0.481643465408, 0.384783067534, 0.982317381503]","[0.876367258762, -0.923007037318, -0.187223294485]",0.501959789750211,0.6162479714816328,-0.07795435768054369,0.6211589524724034,"[1.801979410002, 0.947852822218, 1.175542102698]","[231.423067938938, 56.578943511889, 71.997988549173]",0.013283379803417258
14,1.3366673334666932,4,"[""pi0 -> Higgs"", ""muon -> Sigma_plus"", ""Delta_1232 -> Xi_minus"", ""K_short -> B0""]","[61.20720555361, 163.891580736315, 292.630273492547, 349.209217004437]","[0.481643465408, -0.960738394096, 0.384783067534, 0.982317381503]","[0.876367258762, 0.277455830917, -0.923007037318, -0.187223294485]",1.770646811715951,0.22200138008721532,0.010898189468808363,0.22226871865902834,"[1.561781139286, 1.803202457219, 0.947852822218, 1.175542102698]","[102.684375182705, 128.738692756233, 56.578943511889, 71.997988549173]",0.03743701133536526
14,1.3366673334666932,5,"[""pi0 -> Higgs"", ""muon -> Sigma_plus"", ""Delta_1232 -> Xi_minus"", ""K_short -> B0"", ""neutron -> B_plus""]","[61.20720555361, 163.891580736315, 261.823414011141, 292.630273492547, 349.209217004437]","[0.481643465408, -0.960738394096, -0.142224448181, 0.384783067534, 0.982317381503]","[0.876367258762, 0.277455830917, -0.989834433802, -0.923007037318, -0.187223294485]",2.1319321367615687,0.14915621443347954,-0.18924833518528789,0.24096163320024455,"[1.561781139286, 1.508638357827, 0.53122765604, 0.947852822218, 1.175542102698]","[102.684375182705, 97.931833274827, 30.806859481406, 56.578943511889, 71.997988549173]",0.042289586311949755
14,1.3366673334666932,6,"[""pi0 -> Higgs"", ""muon -> Sigma_plus"", ""Delta_1232 -> Xi_minus"", ""K_short -> B0"", ""neutron -> B_plus"", ""B0 -> Bs0""]","[61.20720555361, 163.891580736315, 189.112734621798, 261.823414011141, 292.630273492547, 349.209217004437]","[0.481643465408, -0.960738394096, -0.987378629979, -0.142224448181, 0.384783067534, 0.982317381503]","[0.876367258762, 0.277455830917, -0.158377527005, -0.989834433802, -0.923007037318, -0.187223294485]",2.3271804333307013,-0.0402662596353246,-0.184103200488516,0.1884551938661657,"[1.561781139286, 0.436646788658, 1.185582632662, 0.53122765604, 0.947852822218, 1.175542102698]","[102.684375182705, 25.221153885484, 72.710679389343, 30.806859481406, 56.578943511889, 71.997988549173]",0.0426178478295621
15,1.3464292858571714,3,"[""Delta_1232 -> top"", ""Sigma_plus -> Higgs"", ""phi_1020 -> D_plus""]","[104.156876582398, 174.130533423363, 276.596568937155]","[-0.244577667669, -0.994757454915, 0.114877663804]","[0.969629704824, 0.102262436362, -0.99337964664]",0.89219486331893,-0.3748191529266855,0.02617083151531426,0.37573169925211397,"[1.146776216876, 1.55939785518, 1.995648728925]","[69.973656840965, 102.466035513792, 187.560307645243]",0.021720146508836462
15,1.3464292858571714,4,"[""Delta_1232 -> top"", ""Sigma_plus -> Higgs"", ""phi_1020 -> D_plus"", ""neutron -> muon""]","[104.156876582398, 174.130533423363, 223.384427096281, 276.596568937155]","[-0.244577667669, -0.994757454915, -0.726761393447, 0.114877663804]","[0.969629704824, 0.102262436362, -0.686890003563, -0.99337964664]",1.1832166124892125,-0.46280471305685755,-0.15209437725420122,0.487155931935539,"[1.146776216876, 0.833416739933, 0.895707655435, 1.995648728925]","[69.973656840965, 49.253893672918, 53.212141840874, 187.560307645243]",0.02008832683730219
15,1.3464292858571714,5,"[""Delta_1232 -> top"", ""Sigma_plus -> Higgs"", ""phi_1020 -> D_plus"", ""neutron -> muon"", ""Higgs -> neutron""]","[104.156876582398, 174.130533423363, 200.439225691644, 223.384427096281, 276.596568937155]","[-0.244577667669, -0.994757454915, -0.937043131345, -0.726761393447, 0.114877663804]","[0.969629704824, 0.102262436362, -0.349213645208, -0.686890003563, -0.99337964664]",1.2209408187109574,-0.5576523967144172,-0.19151823084505915,0.5896231239591567,"[1.146776216876, 0.455150080056, 0.397798607696, 0.895707655435, 1.995648728925]","[69.973656840965, 26.308692268281, 22.945201404637, 53.212141840874, 187.560307645243]",0.021175618206181503
15,1.3464292858571714,6,"[""Delta_1232 -> top"", ""Sigma_plus -> Higgs"", ""phi_1020 -> D_plus"", ""neutron -> muon"", ""Higgs -> neutron"", ""Z -> proton""]","[104.156876582398, 174.130533423363, 200.439225691644, 223.384427096281, 276.596568937155, 342.305165035533]","[-0.244577667669, -0.994757454915, -0.937043131345, -0.726761393447, 0.114877663804, 0.952688885013]","[0.969629704824, 0.102262436362, -0.349213645208, -0.686890003563, -0.99337964664, -0.303947180234]",2.167166537578831,-0.30592884975979456,-0.2102563890765162,0.37121450707488024,"[1.146776216876, 0.455150080056, 0.397798607696, 0.895707655435, 1.085009109694, 1.747983203674]","[69.973656840965, 26.308692268281, 22.945201404637, 53.212141840874, 65.708596098378, 121.851711546865]",0.03725136368412327
16,1.3561912382476495,3,"[""D_plus -> electron"", ""proton -> B_plus"", ""K_short -> muon""]","[20.928040487559, 91.004922735986, 192.699801403415]","[0.934029775292, -0.017538311238, -0.975535305963]","[0.357195155158, 0.999846191991, -0.219842822989]",0.8881374520440277,-0.0196812806365327,0.37906617472027965,0.3795767611756014,"[1.148251792267, 1.550935051884, 1.994846266701]","[70.076882248428, 101.694878667429, 188.228239084143]",0.021512087781105534
16,1.3561912382476495,4,"[""D_plus -> electron"", ""proton -> B_plus"", ""K_short -> muon"", ""Xi_minus -> neutron""]","[20.928040487559, 91.004922735986, 192.699801403415, 259.335830699461]","[0.934029775292, -0.017538311238, -0.975535305963, -0.185052088767]","[0.357195155158, 0.999846191991, -0.219842822989, -0.982728713554]",1.844596999551552,-0.06102398266915982,0.03861745265177899,0.07221657780674955,"[1.148251792267, 1.550935051884, 1.098571162325, 1.745777818741]","[70.076882248428, 101.694878667429, 66.636029296045, 121.592209788098]",0.04416269776238859
16,1.3561912382476495,5,"[""D_plus -> electron"", ""proton -> B_plus"", ""K_short -> muon"", ""Xi_minus -> neutron"", ""rho_770 -> eta""]","[20.928040487559, 91.004922735986, 148.190009067294, 192.699801403415, 259.335830699461]","[0.934029775292, -0.017538311238, -0.849800792323, -0.975535305963, -0.185052088767]","[0.357195155158, 0.999846191991, 0.527103987243, -0.219842822989, -0.982728713554]",2.1257048967167536,-0.21877934459986365,0.13631475957007605,0.25777144003980257,"[1.148251792267, 0.957155175283, 0.757455414685, 1.098571162325, 1.745777818741]","[70.076882248428, 57.185086331308, 44.509792336122, 66.636029296045, 121.592209788098]",0.04799182085324422
16,1.3561912382476495,6,"[""D_plus -> electron"", ""proton -> B_plus"", ""K_short -> muon"", ""Xi_minus -> neutron"", ""rho_770 -> eta"", ""B0 -> Bs0""]","[20.928040487559, 91.004922735986, 148.190009067294, 192.699801403415, 259.335830699461, 318.151600569359]","[0.934029775292, -0.017538311238, -0.849800792323, -0.975535305963, -0.185052088767, 0.744912694188]","[0.357195155158, 0.999846191991, 0.527103987243, -0.219842822989, -0.982728713554, -0.667161957876]",2.5721733849992052,-0.058164004801806134,0.002401973329073326,0.0582135802923863,"[1.148251792267, 0.957155175283, 0.757455414685, 1.098571162325, 0.98204728747, 1.041668260719]","[70.076882248428, 57.185086331308, 44.509792336122, 66.636029296045, 58.815769869898, 62.7764399182]",0.1333964656552826
17,1.3659531906381275,3,"[""Ds_plus -> D_plus"", ""Omega_minus -> tau"", ""top -> J_psi""]","[30.297122812739, 163.564832251476, 317.209745255004]","[0.863420885075, -0.959140494634, 0.733845417877]","[0.50448426657, 0.282930223826, -0.67931649668]",1.0644207918851234,0.21270860277263184,0.03603266457214297,0.21573896868589562,"[1.835978261489, 1.947336655815, 1.190871130211]","[133.267709438737, 153.644913003528, 73.087377557735]",0.030983655177714106
17,1.3659531906381275,4,"[""Ds_plus -> D_plus"", ""Omega_minus -> tau"", ""top -> J_psi"", ""pi_plus -> rho_770""]","[30.297122812739, 131.05446871656, 163.564832251476, 317.209745255004]","[0.863420885075, -0.65677620346, -0.959140494634, 0.733845417877]","[0.50448426657, 0.754085551227, 0.282930223826, -0.67931649668]",1.4602805281219706,-0.004662598785523497,0.21554588623575013,0.215596310034726,"[1.5405518457, 0.559831677485, 1.947336655815, 1.190871130211]","[100.757345903821, 32.510363534916, 153.644913003528, 73.087377557735]",0.0261772364927764
17,1.3659531906381275,5,"[""Ds_plus -> D_plus"", ""Omega_minus -> tau"", ""top -> J_psi"", ""pi_plus -> rho_770"", ""B0 -> Bs0""]","[30.297122812739, 131.05446871656, 163.564832251476, 269.108959327895, 317.209745255004]","[0.863420885075, -0.65677620346, -0.959140494634, -0.015550966641, 0.733845417877]","[0.50448426657, 0.754085551227, 0.282930223826, -0.999879076407, -0.67931649668]",2.0921866005806256,-0.006840272356585552,-0.02753910629280192,0.02837590000896026,"[1.5405518457, 0.559831677485, 1.592470061917, 0.815079940037, 1.190871130211]","[100.757345903821, 32.510363534916, 105.544127076419, 48.100785927109, 73.087377557735]",0.03794268650291775
17,1.3659531906381275,6,"[""Ds_plus -> D_plus"", ""Omega_minus -> tau"", ""top -> J_psi"", ""pi_plus -> rho_770"", ""B0 -> Bs0"", ""Bs0 -> W""]","[30.297122812739, 131.05446871656, 163.564832251476, 269.108959327895, 286.685144021167, 317.209745255004]","[0.863420885075, -0.65677620346, -0.959140494634, -0.015550966641, 0.287112160475, 0.733845417877]","[0.50448426657, 0.754085551227, 0.282930223826, -0.999879076407, -0.957896971134, -0.67931649668]",2.124967218035843,0.04215179978194002,-0.18259875043299592,0.1874008481425532,"[1.5405518457, 0.559831677485, 1.592470061917, 0.305560903387, 0.526476669964, 1.190871130211]","[100.757345903821, 32.510363534916, 105.544127076419, 17.576184693271, 30.524601233837, 73.087377557735]",0.02930006523402977
18,1.3757151430286056,3,"[""D_plus -> D0"", ""Omega_minus -> W"", ""Ds_plus -> electron""]","[61.934100781925, 103.052305385446, 233.202020509136]","[0.470486781567, -0.225840464079, -0.598995360722]","[0.88240704234, 0.974164300714, -0.800752494741]",0.6350812968470694,-0.11811634774448358,0.3519396161041503,0.37123168640086807,"[0.702346800016, 1.81371833747, 1.994196098667]","[41.118204603522, 130.14971512369, 188.732080272789]",0.018660941729421947
18,1.3757151430286056,4,"[""D_plus -> D0"", ""Omega_minus -> W"", ""Ds_plus -> electron"", ""Z -> Higgs""]","[61.934100781925, 103.052305385446, 202.429866107626, 233.202020509136]","[0.470486781567, -0.225840464079, -0.924347270542, -0.598995360722]","[0.88240704234, 0.974164300714, -0.381552255191, -0.800752494741]",1.0020308924642682,-0.3196740784438561,0.16856664828027582,0.3613948413319909,"[0.702346800016, 1.525083321865, 0.530643671461, 1.994196098667]","[41.118204603522, 99.377560722179, 30.772154401511, 188.732080272789]",0.018163713748657162
