control,replicate,base,angular_entropy,circular_resultant_R,largest_angular_gap,top_3_gap_sum,top_5_gap_sum,dbscan_cluster_count,average_nearest_neighbor_distance_3d,persistent_neighbor_stability,radial_spiral_fit_R2,fitted_k,golden_k,golden_spiral_error,golden_spiral_relative_error,family_compactness,interaction_compactness,geometry_coherence_score,observed_phi_score,empirical_p_value_score_ge_observed
shuffle_lifetimes,61,1.618033988749895,3.0657682899193968,0.374872416023958,1.6538640483522027,2.726450912986939,3.5435682521164713,3,0.9076832551897825,0.9655172413793104,0.014777523473545884,-0.06489354366440157,0.30634896253003313,0.3712425061944347,1.2118288344392212,0.10988439954253656,0.10517821749218806,-0.8079383280894042,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,62,1.618033988749895,3.302139082066753,0.17884968987714728,0.7746058922517949,2.079165031997375,2.989300364554858,3,0.9711389701610026,0.9655172413793104,0.43436017574981045,-0.13245675452981398,0.30634896253003313,0.4388057170598471,1.432372133516948,0.12126465564776703,0.10288911543377376,-1.2034376081913927,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,63,1.618033988749895,3.3021390820667533,0.11773790243033155,0.7301743597964632,1.935678355801263,2.72954791454577,5,0.9162229760457745,0.9655172413793104,0.25688050632296633,-0.1605389743192919,0.30634896253003313,0.46688793684932506,1.5240395560456759,0.11754984564598786,0.11278910235615237,-1.256442309988455,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,64,1.618033988749895,3.3711045993081323,0.3007818792916597,0.7458891090832906,1.9721622508761476,2.7669928438795157,3,0.8582025499207738,0.8620689655172413,0.4744835072824798,0.3320164377227803,0.30634896253003313,0.025667475192747147,0.08378508933331484,0.10953638716287277,0.11735714432108175,-0.7589005168345182,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,65,1.618033988749895,3.1121468405382378,0.051008631509189044,0.9454863548656907,2.251873055773186,3.216312011451667,4,0.9265080152953824,0.896551724137931,0.7143723549486819,0.1869112011689816,0.30634896253003313,0.11943776136105153,0.3898748681067995,0.10749168818738024,0.09902029697869304,-0.4918142506338654,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,66,1.618033988749895,3.090355997581364,0.19832393835592324,1.2888406262702519,2.449302031139191,3.1931637080191,4,0.8913585961812701,0.9655172413793104,0.7395002028691442,-0.24979750481401908,0.30634896253003313,0.5561464673440522,1.815401830484508,0.11545313797678547,0.10835032574057535,-0.9732672187999188,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,67,1.618033988749895,3.3224870291627164,0.23549251099183094,1.2433778481830444,2.082002125328834,2.806148136762012,4,0.9089091187199914,0.9310344827586207,0.6200682343507959,0.20756168459816315,0.30634896253003313,0.09878727793186998,0.32246650067302024,0.1212687630986648,0.10283802524957905,-0.7500056648741841,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,68,1.618033988749895,3.2795521154442153,0.002642133332529123,0.8053880003283052,1.7761932225275914,2.590265223646937,3,0.9213746749013526,0.896551724137931,0.48395202825026007,0.11400872169924618,0.30634896253003313,0.19234024083078693,0.6278468816813138,0.119588146244663,0.10288991645538988,-0.8444335546157432,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,69,1.618033988749895,3.141621080961457,0.20505579236544463,0.7188928394205218,1.9149556441274038,2.93034767707088,2,0.9498652238832466,0.9310344827586207,0.33564086300804674,-0.30323768367687276,0.30634896253003313,0.609586646206906,1.9898440039507062,0.1140858740134284,0.11285540913987653,-1.2009076424266367,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,70,1.618033988749895,3.2500778750209967,0.26598380556563556,0.8780895163637901,2.126079690293447,3.061699475113242,3,0.9690927113350573,0.7931034482758621,0.3729027957708201,0.09268143363387585,0.30634896253003313,0.21366752889615728,0.6974645095304027,0.11567019940134138,0.10982020608512552,-0.8615713663603226,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,71,1.618033988749895,3.1247167707658337,0.17184089776488806,1.0785818398949614,2.3415414001159043,3.2180439120487696,3,0.892051321377033,0.8275862068965517,0.5426274537228639,0.30348032104880923,0.30634896253003313,0.002868641481223899,0.009363966691882202,0.12419177556287918,0.09996554805500416,-0.35861510508313993,-1.1647578339532458,0.7128712871287128
