base,family,theta_rad,x,y,resultant_length
10.184100418410042,boson,4.606213299373559,-0.0998107947452119,-0.9365181062276383,0.9418218292436594
10.184100418410042,lepton,5.109116634314154,0.12949057970896805,-0.30909007383295917,0.3351186118009991
10.184100418410042,meson,1.1222000981132585,0.04473277706185079,0.09293675931507561,0.10314195351869936
10.184100418410042,quark,0.8165386548875369,0.6847478634670378,0.7287800515089082,1.0
10.388284518828451,baryon,1.9499207400360512,-0.0880964182740578,0.22112676531780556,0.238029462992785
10.388284518828451,boson,4.517765277376195,-0.17708982554753544,-0.8983910859160363,0.9156786278852704
10.388284518828451,lepton,4.373058604857408,-0.06361251282411634,-0.18021376990636664,0.19111136714403784
10.388284518828451,meson,0.3244130070072493,0.08512617500175075,0.028627443073198415,0.08981089113987184
10.388284518828451,quark,0.7563269118267109,0.7273615846784366,0.6862544172055095,1.0
10.59246861924686,baryon,1.9470616074271254,-0.1248068983934646,0.3158959503441859,0.33965719973298514
10.59246861924686,boson,4.434277327499011,-0.24328248144166412,-0.8520951204876989,0.8861447173771109
10.59246861924686,lepton,3.6633507457031547,-0.04177667862231524,-0.024017355188152067,0.048188424200694364
10.59246861924686,meson,5.92659974033247,0.07773568880374346,-0.02895729446733788,0.0829539764969743
10.59246861924686,quark,0.6982706913203145,0.7659550943341225,0.6428940763948642,0.9999999999999999
10.796652719665271,baryon,1.556237415780573,0.007104515993466204,0.48794954630682175,0.4880012642284184
10.796652719665271,boson,4.355829913293258,-0.2980369696992824,-0.8001433329130819,0.8538474035287489
10.796652719665271,lepton,6.1200681443725795,0.08950945552457795,-0.014731414716630531,0.09071359990574598
10.796652719665271,meson,5.3345696506557125,0.044663442615606494,-0.0622741978731875,0.07663484081686661
10.796652719665271,quark,0.6422458519358198,0.8007525236488632,0.598995322076873,1.0
11.00083682008368,baryon,0.9924201045563669,0.3087856187130267,0.47298086013523044,0.5648534786811967
11.00083682008368,boson,4.282536402070782,-0.34145840658656634,-0.7448225840787053,0.8193622673654901
11.00083682008368,lepton,5.458626058574377,0.1515463505478239,-0.16390613098313808,0.22322973847188357
11.00083682008368,meson,4.7793924950072295,0.004759036714673661,-0.07092035032162344,0.07107984609010776
11.00083682008368,quark,0.5881379157054494,0.8319752290403815,0.5548127776675703,1.0
11.205020920502092,baryon,0.3418066481540203,0.5056039457489695,0.17987916768035653,0.5366487351352882
11.205020920502092,boson,4.214552126566724,-0.3740071765430173,-0.6881493871355755,0.783218326599134
11.205020920502092,lepton,4.819324381290894,0.03709087329229366,-0.345529963049277,0.3475150187350465
11.205020920502092,meson,4.22802913857481,-0.03217313250448633,-0.06114647016712356,0.06909414786398459
11.205020920502092,quark,0.535841130954174,0.8598394819247908,0.5105644575597752,1.0
11.409205020920501,baryon,5.868530775315873,0.3934848023053311,-0.1732026667492265,0.429917961260412
11.409205020920501,boson,4.152083515866538,-0.39640688222093,-0.6318498318381959,0.7459038988140997
11.409205020920501,lepton,4.200966889693765,-0.22620289474649924,-0.40305045500285025,0.4621876446527973
11.409205020920501,meson,3.687567652193515,-0.06289999257267519,-0.03821682937222896,0.0735998309298918
11.409205020920501,quark,0.48525764308534003,0.8845548043873741,0.46643627435611656,1.0
11.613389121338912,baryon,4.911383447643531,0.0626405464832938,-0.3106193161512865,0.316872525836524
11.613389121338912,boson,4.095397541887865,-0.40956396656941674,-0.5773574271680728,0.7078730404657397
11.613389121338912,lepton,3.602444906744107,-0.5071940423743143,-0.25182725535056427,0.5662709273460859
11.613389121338912,meson,3.1925283998667986,-0.08582109256006087,-0.00437514574978407,0.08593254231392429
11.613389121338912,quark,0.43629675900909465,0.9063228122290565,0.4225860386160603,1.0
11.817573221757321,baryon,3.787105968834391,-0.22773864415600242,-0.17152109314145636,0.28510414839923753
11.817573221757321,boson,4.0448314106303895,-0.4144996774761155,-0.5258237193812132,0.6695525121241026
11.817573221757321,lepton,3.022729305067201,-0.654485817041458,0.07816283069897112,0.6591366419880638
11.817573221757321,meson,2.760441524116606,-0.09784858325360556,0.03921263439208086,0.1054133575060807
11.817573221757321,quark,0.38887429303547616,0.9253364544838615,0.3791469978823999,1.0
12.02175732217573,baryon,2.880872815248967,-0.3105636715119454,0.08285604869148933,0.3214263817233209
12.02175732217573,boson,4.000801954430448,-0.4122941085946552,-0.4781374949537016,0.6313492663038918
12.02175732217573,lepton,2.460863379623216,-0.575415232161745,0.46601053143147636,0.7404515546670166
12.02175732217573,meson,2.382265699536367,-0.09441031611691679,0.08961155606238357,0.1301673490903839
12.02175732217573,quark,0.3429119838376052,0.9417795607665115,0.33623096068392727,0.9999999999999999
12.225941422594142,baryon,2.2719366475714664,-0.22178483766661594,0.2627036730585107,0.34380479062578534
12.225941422594142,boson,3.963813416046272,-0.4040414696876039,-0.4349492595161254,0.5936584603801623
12.225941422594142,lepton,1.9159564803726865,-0.27410475029057507,0.7623478418406306,0.8101281664594348
12.225941422594142,meson,2.041615694754425,-0.07160279243871417,0.1406742597451278,0.15784868463139395
12.225941422594142,quark,0.2983369735847328,0.9558266257428432,0.2939310489231289,1.0
12.430125523012551,baryon,1.8958334746924275,-0.1047947410706926,0.31097366117588177,0.3281562976711031
12.430125523012551,boson,3.9344610726096745,-0.39081541874160425,-0.3966984581423346,0.556871940591983
12.430125523012551,lepton,1.3871783114922158,0.15853750925804605,0.8536840108429327,0.8682802152592337
12.430125523012551,meson,1.7257007325526483,-0.02869064358076281,0.18373134440812117,0.1859579520942678
12.430125523012551,quark,0.25508134160106516,0.9676427744419477,0.2523241190815692,1.0
12.634309623430962,baryon,1.7477404703789245,-0.05410350609733336,0.30256823729917276,0.3073674146593173
12.634309623430962,boson,3.913426208087433,-0.37364314878523275,-0.36364155667397924,0.5213869814009728
12.634309623430962,lepton,0.873753816650448,0.5875044193351353,0.7017112614525943,0.9151831167518912
12.634309623430962,meson,1.426444080494278,0.0305027835148415,0.2098382353746342,0.21204363896918405
12.634309623430962,quark,0.2130816859660831,0.9773838637204586,0.21147288937087907,1.0
12.838493723849371,baryon,1.717041358743816,-0.04890739779510609,0.3320333566967396,0.3356159762561864
12.838493723849371,boson,3.901455144963516,-0.35348690519148845,-0.3358796399642046,0.48761472976556
12.838493723849371,lepton,0.37495858081755107,0.8851498300968215,0.3483761548026683,0.9512392795482768
12.838493723849371,meson,1.1389491990360763,0.09789452913295835,0.2124177291669593,0.23389021035223193
12.838493723849371,quark,0.17227874736883717,0.9851966844936585,0.17142780656212883,1.0
13.04267782426778,baryon,1.582121959395454,-0.004713290826054067,0.4161435803212042,0.4161702711066247
13.04267782426778,boson,3.899311558008563,-0.331231669837475,-0.31338461083980285,0.45598720751193966
13.04267782426778,lepton,6.1732999955674535,0.9710557831285893,-0.10713633077979211,0.9769480678728194
13.04267782426778,meson,0.8600791895003232,0.16288236770394912,0.1892272725850496,0.24967504160172108
