base,score,prominence,width,rank
3.6112022404480895,0.036965238181179,0.006290823093247699,0.019523904780955004,248
26.97155431086217,0.0220973101740532,0.0062169363609067,0.07809561912382534,249
42.951870374074815,0.0802089641627676,0.006194856984374997,0.1854770954190954,250
13.480536107221443,0.0272361249688918,0.0061831282303977005,0.019523904780957224,251
3.923584716943388,0.0403322021599972,0.0061101942747263036,0.019523904780956336,252
17.707461492298457,0.023714517728936,0.006049767589219001,0.019523904780957224,253
30.57371474294859,0.0320241891333332,0.006021978073340699,0.02928585717143406,254
3.4940588117623523,0.0242062083642516,0.006021724712879203,0.02928585717143406,255
13.812442488497698,0.0372855028583448,0.005958721454082702,0.02928585717143406,256
9.644088817763553,0.0459311152269993,0.005858268884162902,0.02928585717143406,257
6.276215243048609,0.0298084740847947,0.0058173768310924995,0.048809761952390396,258
23.652490498099617,0.05059322591953,0.0058106850325835985,0.07809561912382534,259
1.9516703340668131,0.0258628651005637,0.005748105758038399,0.029285857171434504,260
3.884536907381477,0.0255823338747804,0.005737425497693901,0.029285857171434948,261
10.688617723544708,0.0278753650739407,0.005632837877479001,0.06833366673334851,262
17.941748349669933,0.0571926008699762,0.005560237226956498,0.10738147629525585,263
45.79259851970394,0.0288662791913165,0.005484780501791298,0.1561912382476507,264
2.63500700140028,0.0281192550775871,0.005477924824363798,0.019523904780955892,265
7.515983196639327,0.03166978851104,0.005348909981148099,0.019523904780956336,266
8.160272054410882,0.0289928504273614,0.0053486725316511,0.019523904780955448,267
5.778355671134227,0.0336561766910157,0.0053458272776499005,0.019523904780955448,268
14.027205441088215,0.0401147008976308,0.005341300195677898,0.04880976195238951,269
4.499539907981596,0.0459037540439871,0.0052657193544106,0.019523904780955448,270
4.138347669533907,0.0437080144064563,0.005222138574954405,0.019523904780956336,271
8.130986197239448,0.0299801692970526,0.0051524384431029,0.019523904780955448,272
13.168153630726144,0.0421853249791066,0.005125593003325796,0.01952390478095367,273
7.642888577715543,0.0310575840597811,0.005101487633568599,0.019523904780957224,274
7.301220244048809,0.0267198394892144,0.005092141949930899,0.019523904780956336,275
8.755751150230045,0.0308923002739108,0.005068417976861403,0.07809561912382357,276
9.321944388877776,0.0405025849792206,0.004998658624591999,0.04880976195239306,277
7.408601720344069,0.0306987055352725,0.0048513457648258,0.019523904780955448,278
6.57883576715343,0.0240664286585989,0.004744991278124298,0.029285857171434948,279
6.881456291258251,0.0291626278612381,0.004734211386269102,0.03904780956191267,280
4.079775955191038,0.1109398165701354,0.004691650692964289,0.019523904780955448,281
5.680736147229446,0.0403428364906436,0.0046652164186518005,0.019523904780956336,282
6.813122624524905,0.0281291008368999,0.004636303680313002,0.019523904780956336,283
2.088337667533507,0.0303435941253072,0.004586521410107899,0.019523904780955892,284
14.544588917783557,0.0417478516625283,0.004569586454188097,0.02928585717143406,285
5.358591718343669,0.0373744806656313,0.004544673115972904,0.019523904780955448,286
2.420244048809762,0.0245035875273973,0.0044993079609283,0.019523904780955892,287
4.5483496699339865,0.0299576583433895,0.0044873538819276,0.019523904780956336,288
3.2988197639527908,0.0360479923896742,0.004487162127025095,0.019523904780956336,289
2.547149429885977,0.0206686799584861,0.004479396048557297,0.01952390478095678,290
10.249329865973191,0.0402485137725541,0.004411076925832896,0.039047809561910896,291
19.04484896979396,0.0198112089779922,0.004381129309507901,0.05857171434286812,292
37.34850970194039,0.0383588012485914,0.004354946604533699,0.11714342868573624,293
14.573874774954987,0.0321723586200271,0.004351491845440897,0.05857171434286812,294
18.6250850170034,0.026703488019098,0.004156848968768199,0.12690538107621308,295
25.68297659531906,0.0286806889066497,0.004108231236126501,0.039047809561910896,296
8.335987197439488,0.0352045858835856,0.004102503067760898,0.02928585717143406,297
42.66877375475095,0.0742068084033723,0.0040561654166306055,0.06833366673333785,298
45.43140628125625,0.023835063051556,0.0039341580541945,0.11714342868573624,299
2.566673334666933,0.0221194174664001,0.0039056776288677007,0.019523904780956336,300
38.5004200840168,0.0285312942987999,0.0038771546363114,0.2733346669333869,301
16.282216443288657,0.0360381035384659,0.0037888331522078003,0.02928585717143406,302
8.863132626525305,0.0239533223229053,0.003734436255325598,0.02928585717143406,303
9.95647129425885,0.0421322236477223,0.003719473418142903,0.02928585717143406,304
12.738627725545108,0.0214499792316956,0.0037032579872351007,0.12690538107621308,305
3.640488097619524,0.0310800823416367,0.0036784536494850993,0.019523904780956336,306
36.14778955791159,0.0315015585762759,0.0036667652110281,0.2147629525905188,307
5.700260052010402,0.03932613287942,0.0036485128074282003,0.019523904780956336,308
1.4342868573714742,0.0220853576584523,0.0036475374170575996,0.029285857171434282,309
3.2500100020004004,0.0299411478434101,0.0036193123273435997,0.019523904780956336,310
5.836927385477096,0.0414935292772878,0.0035298029481567947,0.019523904780956336,311
6.159071814362872,0.0215775015662831,0.0034941619982197976,0.02928585717143406,312
9.077895579115822,0.0223296443917516,0.0034459492936183,0.03904780956191445,313
12.045529105821164,0.0280159551874499,0.0034094038863865007,0.039047809561910896,314
15.921024204840966,0.0248218635578545,0.0033959384529525967,0.04880976195238951,315
12.88505701140228,0.0334800066839748,0.0033068180840948,0.029285857171432284,316
21.963672734546908,0.0194832662048962,0.0032839868251716003,0.02928585717143406,317
5.319543908781756,0.028404695140818,0.003282447368765099,0.019523904780956336,318
11.889337867573513,0.0256211821817529,0.0032584731203848007,0.019523904780955448,319
35.68897779555911,0.0216507142746638,0.0032480664948014992,0.1854770954190812,320
22.295579115823163,0.0226868898295681,0.003228404990017201,0.07809561912382179,321
4.118823764752951,0.0668756962067607,0.0031637218919478016,0.019523904780956336,322
9.995519103820763,0.0216038022667304,0.0031582443523145015,0.039047809561910896,323
15.813642728545709,0.0278491400364422,0.003129774547195801,0.019523904780955448,324
20.09913982796559,0.0965495108965062,0.003114899623898895,0.01952390478095367,325
6.910742148429686,0.0275064581854577,0.0030780417104886992,0.019523904780956336,326
15.999119823964792,0.0326565276195397,0.0029362590391057014,0.06833366673334673,327
