variant,base,top_4_symmetry_score
finite_lifetime_only,24.598598598598596,0.020519402735350425
finite_lifetime_only,24.647447447447444,0.02076944042396039
finite_lifetime_only,24.696296296296293,0.02102481344139424
finite_lifetime_only,24.74514514514514,0.02128569491476235
finite_lifetime_only,24.793993993993993,0.02155226554137669
finite_lifetime_only,24.842842842842842,0.021824714007109235
finite_lifetime_only,24.89169169169169,0.02210323743280372
finite_lifetime_only,24.94054054054054,0.022099764639318904
finite_lifetime_only,24.989389389389387,0.0219667296184649
finite_lifetime_only,25.038238238238236,0.021835700159112143
finite_lifetime_only,25.087087087087085,0.02170663100419462
finite_lifetime_only,25.135935935935933,0.021579478249058304
finite_lifetime_only,25.18478478478478,0.021454199291313373
finite_lifetime_only,25.23363363363363,0.021134680923255454
finite_lifetime_only,25.28248248248248,0.030476344829705643
finite_lifetime_only,25.331331331331327,0.0300022462392036
finite_lifetime_only,25.38018018018018,0.017209318952111495
finite_lifetime_only,25.429029029029028,0.017062250341727054
finite_lifetime_only,25.477877877877877,0.016918118987835
finite_lifetime_only,25.526726726726725,0.016776837508457685
finite_lifetime_only,25.575575575575574,0.016638321954615266
finite_lifetime_only,25.624424424424422,0.016502491643368707
finite_lifetime_only,25.67327327327327,0.016137061167290294
finite_lifetime_only,25.72212212212212,0.024768424106742907
finite_lifetime_only,25.770970970970968,0.024686084005382594
finite_lifetime_only,25.819819819819816,0.02460453881709366
finite_lifetime_only,25.868668668668665,0.02452377694189698
finite_lifetime_only,25.917517517517513,0.024399711798343965
finite_lifetime_only,25.966366366366366,0.024198295870593096
finite_lifetime_only,26.015215215215214,0.03579729617923587
finite_lifetime_only,26.064064064064063,0.035651861610655644
finite_lifetime_only,26.11291291291291,0.035508037771710944
finite_lifetime_only,26.16176176176176,0.03514108039130822
